Wollongong|2017-04-07|Rainy|20.0|12.0|56.0
Gold Coast|2017-04-07|Winter|10.0|7.0|66.0
Hobart|2017-04-07|Winter|18.0|4.0|66.0
Canberra|2017-04-07|Sunny|18.0|8.0|53.0
Darwin|2017-04-07|Sunny|23.0|9.0|55.0
Sydney|2017-04-07|Sunny|29.0|7.0|56.0
Melbourne|2017-04-07|Rainy|21.0|32.0|67.0
Adelaide|2017-04-07|Rainy|15.0|18.0|61.0
Brisbane|2017-04-07|Winter|10.0|17.0|69.0
Perth|2017-04-07|Rainy|14.0|35.0|56.0
Wollongong|2017-04-08|Sunny|28.0|5.0|57.0
Gold Coast|2017-04-08|Winter|19.0|26.0|58.0
Hobart|2017-04-08|Winter|17.0|35.0|63.0
Canberra|2017-04-08|Rainy|11.0|7.0|55.0
Darwin|2017-04-08|Rainy|20.0|7.0|51.0
Sydney|2017-04-08|Sunny|18.0|24.0|60.0
Melbourne|2017-04-08|Winter|18.0|24.0|57.0
Adelaide|2017-04-08|Rainy|16.0|29.0|57.0
Brisbane|2017-04-08|Winter|16.0|6.0|55.0
Perth|2017-04-08|Rainy|19.0|30.0|44.0
Wollongong|2017-04-09|Rainy|11.0|7.0|68.0
Gold Coast|2017-04-09|Rainy|12.0|15.0|51.0
Hobart|2017-04-09|Sunny|24.0|8.0|69.0
Canberra|2017-04-09|Rainy|18.0|9.0|50.0
Darwin|2017-04-09|Rainy|20.0|18.0|57.0
Sydney|2017-04-09|Winter|16.0|36.0|65.0
Melbourne|2017-04-09|Winter|15.0|4.0|63.0
Adelaide|2017-04-09|Winter|19.0|21.0|51.0
Brisbane|2017-04-09|Rainy|16.0|12.0|67.0
Perth|2017-04-09|Rainy|19.0|21.0|44.0
Wollongong|2017-04-10|Sunny|20.0|9.0|61.0
Gold Coast|2017-04-10|Winter|15.0|22.0|61.0
Hobart|2017-04-10|Winter|15.0|8.0|56.0
Canberra|2017-04-10|Sunny|30.0|11.0|43.0
Darwin|2017-04-10|Rainy|12.0|22.0|63.0
Sydney|2017-04-10|Rainy|11.0|17.0|64.0
Melbourne|2017-04-10|Winter|15.0|19.0|64.0
Adelaide|2017-04-10|Sunny|23.0|34.0|54.0
Brisbane|2017-04-10|Sunny|30.0|21.0|62.0
Perth|2017-04-10|Rainy|15.0|32.0|63.0
Wollongong|2017-04-11|Rainy|16.0|25.0|62.0
Gold Coast|2017-04-11|Rainy|18.0|21.0|69.0
Hobart|2017-04-11|Winter|13.0|29.0|53.0
Canberra|2017-04-11|Sunny|29.0|3.0|46.0
Darwin|2017-04-11|Sunny|23.0|19.0|50.0
Sydney|2017-04-11|Winter|17.0|20.0|68.0
Melbourne|2017-04-11|Rainy|14.0|24.0|69.0
Adelaide|2017-04-11|Rainy|16.0|5.0|65.0
Brisbane|2017-04-11|Rainy|14.0|11.0|43.0
Perth|2017-04-11|Sunny|22.0|24.0|53.0
Wollongong|2017-04-12|Rainy|21.0|23.0|61.0
Gold Coast|2017-04-12|Winter|18.0|23.0|50.0
Hobart|2017-04-12|Sunny|21.0|2.0|66.0
Canberra|2017-04-12|Rainy|10.0|19.0|55.0
Darwin|2017-04-12|Winter|13.0|3.0|45.0
Sydney|2017-04-12|Rainy|16.0|24.0|42.0
Melbourne|2017-04-12|Winter|16.0|32.0|52.0
Adelaide|2017-04-12|Rainy|21.0|10.0|65.0
Brisbane|2017-04-12|Rainy|15.0|13.0|53.0
Perth|2017-04-12|Sunny|23.0|33.0|63.0
Wollongong|2017-04-13|Rainy|13.0|30.0|41.0
Gold Coast|2017-04-13|Winter|16.0|8.0|52.0
Hobart|2017-04-13|Winter|16.0|23.0|44.0
Canberra|2017-04-13|Sunny|28.0|23.0|55.0
Darwin|2017-04-13|Rainy|11.0|17.0|61.0
Sydney|2017-04-13|Winter|12.0|10.0|56.0
Melbourne|2017-04-13|Rainy|16.0|8.0|63.0
Adelaide|2017-04-13|Sunny|30.0|34.0|52.0
Brisbane|2017-04-13|Rainy|19.0|2.0|48.0
Perth|2017-04-13|Winter|13.0|29.0|44.0
Wollongong|2017-04-14|Rainy|20.0|32.0|53.0
Gold Coast|2017-04-14|Rainy|16.0|5.0|47.0
Hobart|2017-04-14|Sunny|29.0|21.0|50.0
Canberra|2017-04-14|Winter|16.0|34.0|65.0
Darwin|2017-04-14|Winter|12.0|9.0|49.0
Sydney|2017-04-14|Rainy|19.0|32.0|43.0
Melbourne|2017-04-14|Rainy|10.0|12.0|57.0
Adelaide|2017-04-14|Rainy|13.0|10.0|48.0
Brisbane|2017-04-14|Sunny|21.0|27.0|62.0
Perth|2017-04-14|Winter|16.0|3.0|48.0
Wollongong|2017-04-15|Sunny|26.0|30.0|66.0
Gold Coast|2017-04-15|Winter|14.0|27.0|58.0
Hobart|2017-04-15|Rainy|14.0|31.0|50.0
Canberra|2017-04-15|Rainy|19.0|7.0|50.0
Darwin|2017-04-15|Rainy|12.0|9.0|67.0
Sydney|2017-04-15|Winter|19.0|16.0|44.0
Melbourne|2017-04-15|Rainy|14.0|4.0|41.0
Adelaide|2017-04-15|Winter|19.0|30.0|69.0
Brisbane|2017-04-15|Rainy|16.0|7.0|48.0
Perth|2017-04-15|Rainy|13.0|14.0|44.0
Wollongong|2017-04-16|Sunny|25.0|29.0|63.0
Gold Coast|2017-04-16|Winter|18.0|35.0|50.0
Hobart|2017-04-16|Winter|18.0|22.0|48.0
Canberra|2017-04-16|Sunny|28.0|26.0|70.0
Darwin|2017-04-16|Rainy|20.0|6.0|59.0
Sydney|2017-04-16|Winter|16.0|21.0|42.0
Melbourne|2017-04-16|Sunny|20.0|28.0|55.0
Adelaide|2017-04-16|Sunny|24.0|8.0|54.0
Brisbane|2017-04-16|Rainy|13.0|7.0|53.0
Perth|2017-04-16|Rainy|12.0|17.0|61.0
Wollongong|2017-04-17|Sunny|19.0|27.0|48.0
Gold Coast|2017-04-17|Rainy|19.0|6.0|47.0
Hobart|2017-04-17|Winter|17.0|28.0|54.0
Canberra|2017-04-17|Rainy|13.0|23.0|59.0
Darwin|2017-04-17|Sunny|24.0|18.0|61.0
Sydney|2017-04-17|Winter|13.0|25.0|51.0
Melbourne|2017-04-17|Winter|15.0|21.0|59.0
Adelaide|2017-04-17|Winter|12.0|4.0|58.0
Brisbane|2017-04-17|Rainy|16.0|15.0|65.0
Perth|2017-04-17|Winter|14.0|33.0|64.0
Wollongong|2017-04-18|Winter|18.0|7.0|63.0
Gold Coast|2017-04-18|Rainy|11.0|30.0|53.0
Hobart|2017-04-18|Winter|15.0|2.0|47.0
Canberra|2017-04-18|Sunny|22.0|16.0|52.0
Darwin|2017-04-18|Winter|16.0|22.0|49.0
Sydney|2017-04-18|Sunny|19.0|32.0|53.0
Melbourne|2017-04-18|Sunny|22.0|19.0|48.0
Adelaide|2017-04-18|Rainy|12.0|10.0|56.0
Brisbane|2017-04-18|Sunny|28.0|8.0|51.0
Perth|2017-04-18|Sunny|25.0|11.0|63.0
Wollongong|2017-04-19|Rainy|19.0|18.0|53.0
Gold Coast|2017-04-19|Winter|13.0|35.0|42.0
Hobart|2017-04-19|Rainy|17.0|19.0|56.0
Canberra|2017-04-19|Winter|14.0|21.0|68.0
Darwin|2017-04-19|Sunny|30.0|16.0|58.0
Sydney|2017-04-19|Sunny|23.0|27.0|53.0
Melbourne|2017-04-19|Winter|16.0|12.0|67.0
Adelaide|2017-04-19|Sunny|27.0|25.0|55.0
Brisbane|2017-04-19|Winter|13.0|9.0|46.0
Perth|2017-04-19|Rainy|13.0|8.0|63.0
Wollongong|2017-04-20|Winter|17.0|29.0|65.0
Gold Coast|2017-04-20|Sunny|20.0|29.0|57.0
Hobart|2017-04-20|Sunny|29.0|5.0|59.0
Canberra|2017-04-20|Winter|15.0|17.0|53.0
Darwin|2017-04-20|Sunny|22.0|7.0|49.0
Sydney|2017-04-20|Sunny|19.0|24.0|58.0
Melbourne|2017-04-20|Sunny|22.0|32.0|63.0
Adelaide|2017-04-20|Rainy|11.0|31.0|63.0
Brisbane|2017-04-20|Sunny|23.0|29.0|53.0
Perth|2017-04-20|Winter|18.0|5.0|67.0
Wollongong|2017-04-21|Sunny|31.0|12.0|44.0
Gold Coast|2017-04-21|Rainy|20.0|23.0|54.0
Hobart|2017-04-21|Winter|18.0|33.0|69.0
Canberra|2017-04-21|Rainy|17.0|30.0|50.0
Darwin|2017-04-21|Winter|19.0|14.0|50.0
Sydney|2017-04-21|Rainy|12.0|12.0|66.0
Melbourne|2017-04-21|Sunny|28.0|13.0|70.0
Adelaide|2017-04-21|Sunny|26.0|3.0|50.0
Brisbane|2017-04-21|Rainy|11.0|4.0|45.0
Perth|2017-04-21|Winter|16.0|28.0|50.0
Wollongong|2017-04-22|Sunny|18.0|10.0|54.0
Gold Coast|2017-04-22|Winter|12.0|17.0|53.0
Hobart|2017-04-22|Winter|15.0|2.0|68.0
Canberra|2017-04-22|Sunny|28.0|32.0|41.0
Darwin|2017-04-22|Rainy|15.0|33.0|55.0
Sydney|2017-04-22|Winter|15.0|17.0|58.0
Melbourne|2017-04-22|Sunny|18.0|33.0|50.0
Adelaide|2017-04-22|Sunny|27.0|35.0|59.0
Brisbane|2017-04-22|Sunny|25.0|13.0|65.0
Perth|2017-04-22|Sunny|22.0|9.0|57.0
Wollongong|2017-04-23|Winter|15.0|3.0|44.0
Gold Coast|2017-04-23|Rainy|11.0|6.0|63.0
Hobart|2017-04-23|Rainy|19.0|13.0|43.0
Canberra|2017-04-23|Winter|17.0|3.0|66.0
Darwin|2017-04-23|Rainy|11.0|34.0|54.0
Sydney|2017-04-23|Sunny|25.0|30.0|53.0
Melbourne|2017-04-23|Sunny|27.0|4.0|47.0
Adelaide|2017-04-23|Rainy|13.0|17.0|70.0
Brisbane|2017-04-23|Rainy|14.0|12.0|60.0
Perth|2017-04-23|Winter|13.0|18.0|69.0
Wollongong|2017-04-24|Sunny|27.0|27.0|53.0
Gold Coast|2017-04-24|Rainy|12.0|17.0|53.0
Hobart|2017-04-24|Winter|13.0|15.0|66.0
Canberra|2017-04-24|Sunny|22.0|24.0|49.0
Darwin|2017-04-24|Winter|19.0|4.0|63.0
Sydney|2017-04-24|Winter|16.0|6.0|48.0
Melbourne|2017-04-24|Winter|16.0|32.0|58.0
Adelaide|2017-04-24|Rainy|14.0|17.0|69.0
Brisbane|2017-04-24|Sunny|22.0|16.0|46.0
Perth|2017-04-24|Rainy|19.0|7.0|67.0
Wollongong|2017-04-25|Rainy|21.0|21.0|62.0
Gold Coast|2017-04-25|Rainy|19.0|24.0|46.0
Hobart|2017-04-25|Winter|15.0|5.0|62.0
Canberra|2017-04-25|Rainy|14.0|31.0|59.0
Darwin|2017-04-25|Winter|16.0|33.0|66.0
Sydney|2017-04-25|Rainy|13.0|14.0|45.0
Melbourne|2017-04-25|Winter|20.0|17.0|60.0
Adelaide|2017-04-25|Sunny|31.0|18.0|60.0
Brisbane|2017-04-25|Rainy|11.0|4.0|67.0
Perth|2017-04-25|Winter|19.0|35.0|66.0
Wollongong|2017-04-26|Rainy|16.0|19.0|65.0
Gold Coast|2017-04-26|Rainy|14.0|5.0|70.0
Hobart|2017-04-26|Sunny|24.0|22.0|58.0
Canberra|2017-04-26|Sunny|29.0|19.0|55.0
Darwin|2017-04-26|Sunny|18.0|14.0|68.0
Sydney|2017-04-26|Sunny|21.0|7.0|45.0
Melbourne|2017-04-26|Winter|13.0|22.0|68.0
Adelaide|2017-04-26|Winter|16.0|24.0|53.0
Brisbane|2017-04-26|Winter|12.0|19.0|42.0
Perth|2017-04-26|Sunny|18.0|31.0|62.0
Wollongong|2017-04-27|Winter|20.0|7.0|57.0
Gold Coast|2017-04-27|Sunny|30.0|20.0|60.0
Hobart|2017-04-27|Rainy|11.0|15.0|65.0
Canberra|2017-04-27|Winter|12.0|10.0|43.0
Darwin|2017-04-27|Winter|11.0|4.0|48.0
Sydney|2017-04-27|Rainy|15.0|4.0|59.0
Melbourne|2017-04-27|Winter|11.0|5.0|59.0
Adelaide|2017-04-27|Winter|11.0|18.0|54.0
Brisbane|2017-04-27|Winter|17.0|17.0|63.0
Perth|2017-04-27|Winter|16.0|17.0|69.0
Wollongong|2017-04-28|Rainy|11.0|9.0|51.0
Gold Coast|2017-04-28|Winter|14.0|26.0|58.0
Hobart|2017-04-28|Winter|10.0|30.0|51.0
Canberra|2017-04-28|Winter|16.0|29.0|68.0
Darwin|2017-04-28|Rainy|14.0|10.0|46.0
Sydney|2017-04-28|Rainy|19.0|26.0|55.0
Melbourne|2017-04-28|Rainy|12.0|21.0|68.0
Adelaide|2017-04-28|Winter|17.0|28.0|55.0
Brisbane|2017-04-28|Winter|15.0|31.0|66.0
Perth|2017-04-28|Rainy|11.0|15.0|63.0
Wollongong|2017-04-29|Rainy|19.0|13.0|46.0
Gold Coast|2017-04-29|Winter|19.0|6.0|56.0
Hobart|2017-04-29|Rainy|19.0|36.0|68.0
Canberra|2017-04-29|Sunny|25.0|10.0|50.0
Darwin|2017-04-29|Winter|15.0|2.0|56.0
Sydney|2017-04-29|Rainy|20.0|7.0|55.0
Melbourne|2017-04-29|Winter|17.0|14.0|52.0
Adelaide|2017-04-29|Rainy|15.0|30.0|61.0
Brisbane|2017-04-29|Sunny|26.0|4.0|55.0
Perth|2017-04-29|Rainy|17.0|11.0|61.0
Wollongong|2017-04-30|Winter|20.0|8.0|70.0
Gold Coast|2017-04-30|Sunny|18.0|24.0|48.0
Hobart|2017-04-30|Sunny|27.0|11.0|58.0
Canberra|2017-04-30|Sunny|26.0|29.0|59.0
Darwin|2017-04-30|Winter|16.0|12.0|55.0
Sydney|2017-04-30|Winter|15.0|26.0|68.0
Melbourne|2017-04-30|Rainy|12.0|6.0|63.0
Adelaide|2017-04-30|Rainy|15.0|14.0|45.0
Brisbane|2017-04-30|Winter|13.0|35.0|56.0
Perth|2017-04-30|Rainy|11.0|14.0|60.0
Wollongong|2017-05-01|Sunny|28.0|13.0|62.0
Gold Coast|2017-05-01|Winter|20.0|23.0|45.0
Hobart|2017-05-01|Sunny|23.0|11.0|65.0
Canberra|2017-05-01|Winter|11.0|11.0|59.0
Darwin|2017-05-01|Rainy|13.0|6.0|45.0
Sydney|2017-05-01|Rainy|21.0|15.0|43.0
Melbourne|2017-05-01|Sunny|21.0|9.0|63.0
Adelaide|2017-05-01|Rainy|16.0|5.0|43.0
Brisbane|2017-05-01|Winter|12.0|27.0|69.0
Perth|2017-05-01|Winter|13.0|2.0|58.0
Wollongong|2017-05-02|Sunny|17.0|11.0|51.0
Gold Coast|2017-05-02|Rainy|10.0|36.0|47.0
Hobart|2017-05-02|Winter|18.0|13.0|51.0
Canberra|2017-05-02|Winter|19.0|7.0|52.0
Darwin|2017-05-02|Sunny|24.0|10.0|50.0
Sydney|2017-05-02|Rainy|20.0|23.0|66.0
Melbourne|2017-05-02|Rainy|15.0|18.0|55.0
Adelaide|2017-05-02|Sunny|24.0|19.0|55.0
Brisbane|2017-05-02|Winter|13.0|12.0|67.0
Perth|2017-05-02|Rainy|12.0|15.0|48.0
Wollongong|2017-05-03|Rainy|20.0|18.0|53.0
Gold Coast|2017-05-03|Sunny|17.0|7.0|44.0
Hobart|2017-05-03|Sunny|19.0|6.0|51.0
Canberra|2017-05-03|Sunny|18.0|31.0|41.0
Darwin|2017-05-03|Rainy|11.0|27.0|53.0
Sydney|2017-05-03|Winter|12.0|36.0|46.0
Melbourne|2017-05-03|Winter|14.0|22.0|55.0
Adelaide|2017-05-03|Winter|17.0|15.0|66.0
Brisbane|2017-05-03|Winter|12.0|26.0|69.0
Perth|2017-05-03|Rainy|18.0|13.0|53.0
Wollongong|2017-05-04|Winter|12.0|23.0|50.0
Gold Coast|2017-05-04|Rainy|17.0|31.0|67.0
Hobart|2017-05-04|Sunny|28.0|21.0|63.0
Canberra|2017-05-04|Rainy|17.0|24.0|50.0
Darwin|2017-05-04|Winter|16.0|3.0|68.0
Sydney|2017-05-04|Winter|15.0|7.0|68.0
Melbourne|2017-05-04|Rainy|14.0|34.0|45.0
Adelaide|2017-05-04|Rainy|19.0|18.0|58.0
Brisbane|2017-05-04|Sunny|18.0|2.0|42.0
Perth|2017-05-04|Rainy|19.0|3.0|53.0
Wollongong|2017-05-05|Sunny|29.0|24.0|55.0
Gold Coast|2017-05-05|Sunny|18.0|33.0|69.0
Hobart|2017-05-05|Rainy|11.0|24.0|54.0
Canberra|2017-05-05|Rainy|11.0|7.0|53.0
Darwin|2017-05-05|Rainy|16.0|21.0|67.0
Sydney|2017-05-05|Winter|14.0|13.0|62.0
Melbourne|2017-05-05|Sunny|19.0|32.0|69.0
Adelaide|2017-05-05|Winter|19.0|21.0|52.0
Brisbane|2017-05-05|Rainy|13.0|23.0|42.0
Perth|2017-05-05|Sunny|23.0|11.0|46.0
Wollongong|2017-05-06|Rainy|14.0|15.0|56.0
Gold Coast|2017-05-06|Winter|14.0|18.0|63.0
Hobart|2017-05-06|Sunny|31.0|13.0|49.0
Canberra|2017-05-06|Winter|13.0|36.0|45.0
Darwin|2017-05-06|Winter|18.0|18.0|44.0
Sydney|2017-05-06|Rainy|15.0|21.0|42.0
Melbourne|2017-05-06|Winter|14.0|19.0|65.0
Adelaide|2017-05-06|Rainy|14.0|22.0|43.0
Brisbane|2017-05-06|Winter|14.0|23.0|50.0
Perth|2017-05-06|Rainy|10.0|19.0|43.0
Wollongong|2017-05-07|Sunny|28.0|26.0|70.0
Gold Coast|2017-05-07|Sunny|27.0|9.0|44.0
Hobart|2017-05-07|Rainy|16.0|19.0|64.0
Canberra|2017-05-07|Sunny|29.0|5.0|46.0
Darwin|2017-05-07|Sunny|31.0|19.0|63.0
Sydney|2017-05-07|Sunny|20.0|3.0|62.0
Melbourne|2017-05-07|Winter|13.0|34.0|57.0
Adelaide|2017-05-07|Rainy|17.0|3.0|53.0
Brisbane|2017-05-07|Sunny|22.0|25.0|63.0
Perth|2017-05-07|Rainy|19.0|33.0|60.0
Wollongong|2017-05-08|Sunny|19.0|32.0|51.0
Gold Coast|2017-05-08|Winter|10.0|5.0|65.0
Hobart|2017-05-08|Sunny|29.0|31.0|57.0
Canberra|2017-05-08|Sunny|30.0|10.0|58.0
Darwin|2017-05-08|Winter|12.0|19.0|60.0
Sydney|2017-05-08|Sunny|20.0|6.0|49.0
Melbourne|2017-05-08|Sunny|26.0|33.0|59.0
Adelaide|2017-05-08|Sunny|23.0|10.0|55.0
Brisbane|2017-05-08|Rainy|18.0|20.0|70.0
Perth|2017-05-08|Sunny|25.0|13.0|62.0
Wollongong|2017-05-09|Rainy|12.0|20.0|57.0
Gold Coast|2017-05-09|Sunny|28.0|15.0|44.0
Hobart|2017-05-09|Rainy|12.0|23.0|55.0
Canberra|2017-05-09|Winter|14.0|12.0|68.0
Darwin|2017-05-09|Winter|19.0|26.0|68.0
Sydney|2017-05-09|Winter|18.0|26.0|63.0
Melbourne|2017-05-09|Winter|18.0|28.0|43.0
Adelaide|2017-05-09|Winter|16.0|30.0|47.0
Brisbane|2017-05-09|Winter|16.0|22.0|44.0
Perth|2017-05-09|Winter|19.0|36.0|56.0
Wollongong|2017-05-10|Winter|17.0|22.0|68.0
Gold Coast|2017-05-10|Winter|15.0|10.0|43.0
Hobart|2017-05-10|Winter|18.0|20.0|66.0
Canberra|2017-05-10|Sunny|31.0|16.0|41.0
Darwin|2017-05-10|Rainy|18.0|15.0|58.0
Sydney|2017-05-10|Sunny|24.0|3.0|41.0
Melbourne|2017-05-10|Rainy|13.0|7.0|66.0
Adelaide|2017-05-10|Sunny|23.0|4.0|68.0
Brisbane|2017-05-10|Winter|17.0|22.0|53.0
Perth|2017-05-10|Sunny|25.0|20.0|49.0
Wollongong|2017-05-11|Sunny|24.0|34.0|50.0
Gold Coast|2017-05-11|Rainy|10.0|17.0|44.0
Hobart|2017-05-11|Winter|14.0|31.0|70.0
Canberra|2017-05-11|Sunny|26.0|31.0|54.0
Darwin|2017-05-11|Sunny|32.0|21.0|54.0
Sydney|2017-05-11|Winter|14.0|17.0|45.0
Melbourne|2017-05-11|Rainy|14.0|22.0|45.0
Adelaide|2017-05-11|Winter|19.0|27.0|49.0
Brisbane|2017-05-11|Winter|15.0|17.0|42.0
Perth|2017-05-11|Winter|11.0|22.0|61.0
Wollongong|2017-05-12|Winter|17.0|31.0|50.0
Gold Coast|2017-05-12|Winter|11.0|14.0|61.0
Hobart|2017-05-12|Winter|16.0|3.0|43.0
Canberra|2017-05-12|Rainy|15.0|21.0|44.0
Darwin|2017-05-12|Sunny|31.0|12.0|48.0
Sydney|2017-05-12|Rainy|14.0|32.0|70.0
Melbourne|2017-05-12|Winter|18.0|4.0|54.0
Adelaide|2017-05-12|Winter|14.0|31.0|42.0
Brisbane|2017-05-12|Rainy|17.0|23.0|51.0
Perth|2017-05-12|Sunny|19.0|13.0|58.0
Wollongong|2017-05-13|Rainy|20.0|7.0|65.0
Gold Coast|2017-05-13|Sunny|21.0|22.0|48.0
Hobart|2017-05-13|Sunny|29.0|6.0|53.0
Canberra|2017-05-13|Sunny|28.0|26.0|53.0
Darwin|2017-05-13|Rainy|14.0|22.0|57.0
Sydney|2017-05-13|Winter|13.0|18.0|69.0
Melbourne|2017-05-13|Sunny|27.0|5.0|42.0
Adelaide|2017-05-13|Rainy|15.0|23.0|47.0
Brisbane|2017-05-13|Winter|16.0|24.0|64.0
Perth|2017-05-13|Rainy|20.0|15.0|46.0
Wollongong|2017-05-14|Winter|20.0|2.0|56.0
Gold Coast|2017-05-14|Sunny|19.0|34.0|68.0
Hobart|2017-05-14|Sunny|18.0|23.0|54.0
Canberra|2017-05-14|Rainy|11.0|14.0|60.0
Darwin|2017-05-14|Sunny|19.0|13.0|65.0
Sydney|2017-05-14|Winter|17.0|32.0|67.0
Melbourne|2017-05-14|Sunny|19.0|6.0|47.0
Adelaide|2017-05-14|Winter|15.0|28.0|41.0
Brisbane|2017-05-14|Sunny|31.0|14.0|56.0
Perth|2017-05-14|Sunny|26.0|29.0|56.0
Wollongong|2017-05-15|Sunny|27.0|6.0|50.0
Gold Coast|2017-05-15|Sunny|31.0|16.0|56.0
Hobart|2017-05-15|Sunny|23.0|10.0|46.0
Canberra|2017-05-15|Sunny|22.0|35.0|55.0
Darwin|2017-05-15|Winter|15.0|25.0|62.0
Sydney|2017-05-15|Sunny|24.0|23.0|41.0
Melbourne|2017-05-15|Sunny|31.0|12.0|65.0
Adelaide|2017-05-15|Rainy|19.0|30.0|62.0
Brisbane|2017-05-15|Sunny|25.0|16.0|40.0
Perth|2017-05-15|Rainy|10.0|3.0|41.0
Wollongong|2017-05-16|Rainy|14.0|21.0|46.0
Gold Coast|2017-05-16|Winter|19.0|33.0|62.0
Hobart|2017-05-16|Rainy|16.0|24.0|41.0
Canberra|2017-05-16|Winter|18.0|18.0|68.0
Darwin|2017-05-16|Sunny|27.0|13.0|62.0
Sydney|2017-05-16|Rainy|16.0|23.0|47.0
Melbourne|2017-05-16|Sunny|19.0|22.0|66.0
Adelaide|2017-05-16|Winter|12.0|5.0|67.0
Brisbane|2017-05-16|Rainy|17.0|36.0|50.0
Perth|2017-05-16|Rainy|17.0|22.0|69.0
Wollongong|2017-05-17|Winter|11.0|22.0|70.0
Gold Coast|2017-05-17|Rainy|20.0|11.0|55.0
Hobart|2017-05-17|Sunny|31.0|2.0|60.0
Canberra|2017-05-17|Sunny|29.0|19.0|55.0
Darwin|2017-05-17|Rainy|10.0|25.0|60.0
Sydney|2017-05-17|Rainy|13.0|18.0|45.0
Melbourne|2017-05-17|Rainy|17.0|8.0|55.0
Adelaide|2017-05-17|Winter|18.0|16.0|54.0
Brisbane|2017-05-17|Winter|18.0|30.0|62.0
Perth|2017-05-17|Rainy|15.0|6.0|54.0
Wollongong|2017-05-18|Rainy|20.0|13.0|45.0
Gold Coast|2017-05-18|Winter|20.0|11.0|57.0
Hobart|2017-05-18|Rainy|19.0|27.0|56.0
Canberra|2017-05-18|Winter|11.0|9.0|55.0
Darwin|2017-05-18|Winter|18.0|2.0|68.0
Sydney|2017-05-18|Sunny|24.0|25.0|69.0
Melbourne|2017-05-18|Rainy|21.0|24.0|69.0
Adelaide|2017-05-18|Rainy|11.0|21.0|52.0
Brisbane|2017-05-18|Winter|14.0|29.0|58.0
Perth|2017-05-18|Rainy|17.0|31.0|68.0
Wollongong|2017-05-19|Winter|14.0|31.0|66.0
Gold Coast|2017-05-19|Sunny|31.0|16.0|52.0
Hobart|2017-05-19|Sunny|31.0|24.0|59.0
Canberra|2017-05-19|Rainy|11.0|27.0|52.0
Darwin|2017-05-19|Sunny|18.0|26.0|44.0
Sydney|2017-05-19|Winter|16.0|24.0|58.0
Melbourne|2017-05-19|Sunny|28.0|19.0|51.0
Adelaide|2017-05-19|Rainy|16.0|22.0|61.0
Brisbane|2017-05-19|Sunny|19.0|19.0|69.0
Perth|2017-05-19|Winter|10.0|34.0|68.0
Wollongong|2017-05-20|Winter|12.0|19.0|50.0
Gold Coast|2017-05-20|Rainy|10.0|35.0|48.0
Hobart|2017-05-20|Rainy|19.0|34.0|40.0
Canberra|2017-05-20|Sunny|25.0|25.0|42.0
Darwin|2017-05-20|Rainy|21.0|32.0|43.0
Sydney|2017-05-20|Winter|19.0|12.0|54.0
Melbourne|2017-05-20|Winter|14.0|12.0|65.0
Adelaide|2017-05-20|Sunny|31.0|18.0|58.0
Brisbane|2017-05-20|Rainy|11.0|28.0|65.0
Perth|2017-05-20|Sunny|25.0|28.0|62.0
Wollongong|2017-05-21|Rainy|12.0|29.0|50.0
Gold Coast|2017-05-21|Rainy|15.0|21.0|55.0
Hobart|2017-05-21|Rainy|13.0|36.0|44.0
Canberra|2017-05-21|Rainy|20.0|19.0|65.0
Darwin|2017-05-21|Rainy|17.0|11.0|54.0
Sydney|2017-05-21|Rainy|15.0|18.0|69.0
Melbourne|2017-05-21|Rainy|17.0|24.0|45.0
Adelaide|2017-05-21|Sunny|23.0|33.0|44.0
Brisbane|2017-05-21|Winter|13.0|9.0|49.0
Perth|2017-05-21|Rainy|17.0|29.0|52.0
Wollongong|2017-05-22|Winter|11.0|25.0|55.0
Gold Coast|2017-05-22|Rainy|19.0|14.0|58.0
Hobart|2017-05-22|Rainy|15.0|18.0|66.0
Canberra|2017-05-22|Sunny|20.0|20.0|51.0
Darwin|2017-05-22|Sunny|27.0|20.0|56.0
Sydney|2017-05-22|Sunny|23.0|5.0|43.0
Melbourne|2017-05-22|Winter|13.0|25.0|64.0
Adelaide|2017-05-22|Winter|14.0|19.0|46.0
Brisbane|2017-05-22|Sunny|25.0|30.0|45.0
Perth|2017-05-22|Sunny|23.0|17.0|54.0
Wollongong|2017-05-23|Sunny|20.0|12.0|67.0
Gold Coast|2017-05-23|Winter|13.0|8.0|58.0
Hobart|2017-05-23|Winter|15.0|19.0|43.0
Canberra|2017-05-23|Rainy|12.0|24.0|53.0
Darwin|2017-05-23|Winter|20.0|17.0|63.0
Sydney|2017-05-23|Sunny|26.0|18.0|58.0
Melbourne|2017-05-23|Winter|15.0|25.0|60.0
Adelaide|2017-05-23|Sunny|31.0|24.0|49.0
Brisbane|2017-05-23|Sunny|26.0|3.0|46.0
Perth|2017-05-23|Winter|11.0|13.0|56.0
Wollongong|2017-05-24|Sunny|19.0|25.0|56.0
Gold Coast|2017-05-24|Winter|13.0|9.0|42.0
Hobart|2017-05-24|Winter|13.0|30.0|67.0
Canberra|2017-05-24|Sunny|18.0|15.0|58.0
Darwin|2017-05-24|Sunny|29.0|18.0|50.0
Sydney|2017-05-24|Rainy|14.0|24.0|52.0
Melbourne|2017-05-24|Sunny|28.0|31.0|60.0
Adelaide|2017-05-24|Sunny|30.0|6.0|69.0
Brisbane|2017-05-24|Winter|20.0|14.0|44.0
Perth|2017-05-24|Rainy|10.0|32.0|41.0
